item_id,name,time,sell,buy,lowest_sell,highest_buy
10001000101,Caldari Shuttle,2021-06-22T03:00:00+00:00,2880000.0,810000.0,1600000.0,810002.0
10001000201,Minmatar Shuttle,2021-06-22T03:00:00+00:00,2150000.0,800000.0,1899430.0,1000100.0
10001000301,Amarr Shuttle,2021-06-22T03:00:00+00:00,2000000.0,1000000.0,2000000.0,1000100.0
10001000401,Gallente Shuttle,2021-06-22T03:00:00+00:00,3470000.0,250000.0,2100000.0,250000.0
10100000101,Griffin,2021-06-22T03:00:00+00:00,334000.0,105000.0,289950.0,110000.0
10100000103,Bantam,2021-06-22T03:00:00+00:00,4670000.0,124000.0,3999999.0,200200.0
10100000104,Bantam II,2021-06-22T03:00:00+00:00,17300000.0,1270000.0,15000000.0,1300000.0
10100000105,Condor,2021-06-22T03:00:00+00:00,5170.0,209.0,5170.0,250.0
10100000106,Merlin,2021-06-22T03:00:00+00:00,63300.0,5000.0,63261.0,5000.0
10100000107,Kestrel,2021-06-22T03:00:00+00:00,126000.0,10000.0,125727.0,10000.0
10100000108,Condor II,2021-06-22T03:00:00+00:00,553000.0,139000.0,150000.0,144444.0
10100000109,Condor Interceptor,2021-06-22T03:00:00+00:00,41600000.0,21100000.0,36999999.0,21500001.0
10100000110,Condor II Interceptor,2021-01-23T11:00:00+00:00,,1.0,,1.0
10100000112,Merlin Assault,2021-06-22T03:00:00+00:00,32500000.0,6010000.0,32000000.0,9000001.0
10100000113,Manticore,2021-06-22T03:00:00+00:00,18200000.0,3120000.0,15999999.0,5250001.0
10100000114,Manticore II,2021-06-22T03:00:00+00:00,112000000.0,26900000.0,94999999.0,77423765.08
10100000116,Heron,2021-06-22T03:00:00+00:00,124000.0,10000.0,124000.0,10000.0
10100000117,Heron Covert Ops,2021-06-22T03:00:00+00:00,5910000.0,4210000.0,5844000.0,7832248.7
10100000201,Vigil,2021-06-22T03:00:00+00:00,5500000.0,50700.0,5500000.0,51000.0
10100000203,Burst,2021-06-22T03:00:00+00:00,,300000.0,,300000.0
10100000204,Burst II,2021-06-22T03:00:00+00:00,16000000.0,6570000.0,14990222.0,14361486.18
10100000205,Slasher,2021-06-22T03:00:00+00:00,4000.0,222.0,4000.0,222.0
10100000206,Rifter,2021-06-22T03:00:00+00:00,55000.0,5000.0,50000.0,5000.0
10100000207,Breacher,2021-06-22T03:00:00+00:00,126000.0,15700.0,125727.0,16000.0
10100000208,Slasher II,2021-06-22T03:00:00+00:00,581000.0,201000.0,500000.0,
10100000209,Slasher Interceptor,2021-06-22T03:00:00+00:00,47100000.0,26900000.0,41750000.0,30000001.0
10100000210,Slasher II Interceptor,2021-05-12T06:00:00+00:00,,1.0,,1.0
10100000212,Breacher Assault,2021-06-22T03:00:00+00:00,38700000.0,10100000.0,32000000.0,10110001.0
10100000213,Hound,2021-06-22T03:00:00+00:00,17400000.0,10800000.0,14499999.0,17443038.05
10100000214,Hound II,2021-06-22T03:00:00+00:00,108000000.0,60800000.0,93000000.0,101229508.2
10100000216,Probe,2021-06-22T03:00:00+00:00,120000.0,7570.0,120000.0,10000.0
10100000217,Probe Covert Ops,2021-06-22T03:00:00+00:00,5600000.0,5440000.0,4900000.0,8414551.8
10100000301,Crucifier,2021-06-22T03:00:00+00:00,1030000.0,70700.0,800000.0,651401.87
10100000303,Inquisitor,2021-06-22T03:00:00+00:00,4880000.0,100000.0,2999999.0,100000.0
10100000304,Inquisitor II,2021-06-22T03:00:00+00:00,11800000.0,754000.0,8400000.0,1000000.0
10100000305,Executioner,2021-06-22T03:00:00+00:00,4830.0,222.0,4500.0,222.0
10100000306,Tormentor,2021-06-22T03:00:00+00:00,59000.0,5000.0,59000.0,5000.0
10100000307,Punisher,2021-06-22T03:00:00+00:00,122000.0,9000.0,121760.0,10000.0
10100000308,Executioner II,2021-06-22T03:00:00+00:00,763000.0,45100.0,399999.0,91000.0
10100000309,Executioner Interceptor,2021-06-22T03:00:00+00:00,38600000.0,18000000.0,33000000.0,20000501.0
10100000310,Executioner II Interceptor,2021-02-22T12:00:00+00:00,,10.0,,10.0
10100000312,Punisher Assault,2021-06-22T03:00:00+00:00,37400000.0,21700000.0,29000000.0,33622221.49
10100000313,Purifier,2021-06-22T03:00:00+00:00,13600000.0,3900000.0,10000000.0,4000011.0
10100000314,Purifier II,2021-06-22T03:00:00+00:00,85300000.0,17400000.0,78999999.0,91086309.4
10100000316,Magnate,2021-06-22T03:00:00+00:00,120000.0,12900.0,1.0,13000.0
10100000317,Magnate Covert Ops,2021-06-22T03:00:00+00:00,5690000.0,2340000.0,5000000.0,6345212.15
10100000401,Maulus,2021-06-22T03:00:00+00:00,1120000.0,58800.0,719999.0,60000.0
10100000403,Navitas,2021-06-22T03:00:00+00:00,4590000.0,100000.0,3499999.0,100000.0
10100000404,Navitas II,2021-06-22T03:00:00+00:00,19900000.0,2110000.0,17000000.0,2119000.0
10100000405,Atron,2021-06-22T03:00:00+00:00,5170.0,222.0,5170.0,222.0
10100000406,Tristan,2021-06-22T03:00:00+00:00,59100.0,10000.0,59129.0,10100.0
10100000407,Incursus,2021-06-22T03:00:00+00:00,122000.0,10000.0,121760.0,10000.0
10100000408,Atron II,2021-06-22T03:00:00+00:00,1030000.0,169000.0,829999.0,211000.0
10100000409,Atron Interceptor,2021-06-22T03:00:00+00:00,37900000.0,28100000.0,31999999.0,49799883.34
10100000410,Atron II Interceptor,2020-10-15T15:00:00+00:00,,500000.0,,500000.0
10100000412,Incursus Assault,2021-06-22T03:00:00+00:00,40000000.0,7480000.0,39999989.0,11010001.0
10100000413,Nemesis,2021-06-22T03:00:00+00:00,15800000.0,8160000.0,14000000.0,17931021.83
10100000414,Nemesis II,2021-06-22T03:00:00+00:00,88200000.0,15600000.0,85000000.0,72937751.96
10100000416,Imicus,2021-06-22T03:00:00+00:00,122000.0,32800.0,121760.0,101000.0
10100000417,Imicus Covert Ops,2021-06-22T03:00:00+00:00,5360000.0,2060000.0,4750000.0,6351190.47
10100001001,Worm,2021-06-22T03:00:00+00:00,453000000.0,121000000.0,448000000.0,237880025.0
10100001101,Dramiel,2021-06-22T03:00:00+00:00,307000000.0,157000000.0,283999999.0,337074468.09
10100001201,Cruor,2021-06-22T03:00:00+00:00,421000000.0,34200000.0,399000000.0,42200000.0
10100001601,Astero,2021-06-17T17:00:00+00:00,,1.0,,1.0
10100001801,Garmur,2021-06-19T08:00:00+00:00,,1250000.0,,1500000.0
10100001901,Succubus,2021-06-22T03:00:00+00:00,450000000.0,149000000.0,399999998.0,249000000.0
10100002001,Daredevil,2021-06-22T03:00:00+00:00,387000000.0,149000000.0,360000000.0,223880015.0
10200000101,Cormorant Guardian,2021-06-22T03:00:00+00:00,8900000.0,3470000.0,8800000.0,9216535.43
10200000102,Cormorant Interdictor,2021-06-22T03:00:00+00:00,25900000.0,18900000.0,25000000.0,35692165.89
10200000103,Cormorant II Interdictor,2021-06-22T03:00:00+00:00,90000000.0,38800000.0,80000000.0,38770030.0
10200000104,Cormorant,2021-06-22T03:00:00+00:00,173000.0,35600.0,172834.0,36000.0
10200000105,Corax,2021-06-22T03:00:00+00:00,1660000.0,498000.0,1600000.0,566666.0
10200000106,Cormorant II,2021-06-22T03:00:00+00:00,2830000.0,354000.0,2000000.0,355556.0
10200000107,Cormorant Navy Issue,2021-06-22T03:00:00+00:00,9170000.0,2770000.0,8000000.0,2911111.0
10200000108,Corax Assault,2021-06-22T03:00:00+00:00,71000000.0,35300000.0,68950000.0,58291199.46
10200000109,Corax Trainer,2021-06-22T03:00:00+00:00,1770000.0,28900.0,990000.0,51001.0
10200000110,Corax Sniper,2021-06-22T03:00:00+00:00,34400000.0,1000000.0,30000000.0,1000000.0
10200000111,Cormorant Covert Ops,2021-02-01T20:00:00+00:00,,1.0,,1.0
10200000201,Thrasher Guardian,2021-06-22T03:00:00+00:00,7770000.0,4230000.0,7700000.0,6384905.66
10200000202,Thrasher Interdictor,2021-06-22T03:00:00+00:00,27000000.0,1000000.0,23799999.0,1000000.0
10200000203,Thrasher II Interdictor,2021-06-22T03:00:00+00:00,111000000.0,52800000.0,90000000.0,52770030.0
10200000204,Thrasher,2021-06-22T03:00:00+00:00,157000.0,10000.0,120000.0,10000.0
10200000205,Talwar,2021-06-22T03:00:00+00:00,2150000.0,101000.0,1450000.0,101000.0
10200000206,Thrasher II,2021-06-22T03:00:00+00:00,2200000.0,515000.0,1999999.0,520050.0
10200000207,Thrasher Fleet Issue,2021-06-22T03:00:00+00:00,9610000.0,3770000.0,9600000.0,9731981.98
10200000208,Talwar Assault,2021-06-22T03:00:00+00:00,64700000.0,30800000.0,59999999.0,
10200000209,Talwar Trainer,2021-06-22T03:00:00+00:00,462000.0,23900.0,240000.0,31001.0
10200000210,Talwar Sniper,2021-06-22T03:00:00+00:00,28900000.0,11000000.0,28880000.0,11011000.0
10200000211,Thrasher Covert Ops,2021-01-17T19:00:00+00:00,,10000.0,,10000.0
10200000301,Coercer Guardian,2021-06-22T03:00:00+00:00,11000000.0,114000.0,10995000.0,200000.0
10200000302,Coercer Interdictor,2021-06-22T03:00:00+00:00,22400000.0,13300000.0,19500000.0,29148365.09
10200000303,Coercer II Interdictor,2021-06-22T03:00:00+00:00,90000000.0,76800000.0,90000000.0,107770000.78
10200000304,Coercer,2021-06-22T03:00:00+00:00,151000.0,10000.0,150834.0,10000.0
10200000305,Dragoon,2021-06-22T03:00:00+00:00,1740000.0,169000.0,1540000.0,172000.0
10200000306,Coercer II,2021-06-22T03:00:00+00:00,2490000.0,72800.0,1999999.0,301320.0
10200000307,Coercer Navy Issue,2021-06-22T03:00:00+00:00,8500000.0,3620000.0,8200000.0,4000000.0
10200000308,Dragoon Assault,2021-06-22T03:00:00+00:00,50200000.0,22200000.0,48999999.0,22210000.0
10200000309,Dragoon Trainer,2021-06-22T03:00:00+00:00,282000.0,25800.0,180000.0,31001.0
10200000310,Dragoon Sniper,2021-06-22T03:00:00+00:00,28000000.0,5000000.0,26663312.49,9000000.0
10200000311,Coercer Covert Ops,2020-12-11T11:00:00+00:00,,1.0,,1.0
10200000401,Catalyst Guardian,2021-06-22T03:00:00+00:00,9790000.0,540000.0,9500000.0,690000.0
10200000402,Catalyst Interdictor,2021-06-22T03:00:00+00:00,28500000.0,12000000.0,23950000.0,
10200000403,Catalyst II Interdictor,2021-06-22T03:00:00+00:00,92300000.0,38800000.0,89270000.0,38770030.0
10200000404,Catalyst,2021-06-22T03:00:00+00:00,173000.0,10000.0,172834.0,10000.0
10200000405,Algos,2021-06-22T03:00:00+00:00,2240000.0,401000.0,1749999.0,600001.0
10200000406,Catalyst II,2021-06-22T03:00:00+00:00,2760000.0,810000.0,2699999.0,1000000.0
10200000407,Catalyst Navy Issue,2021-06-22T03:00:00+00:00,8590000.0,2390000.0,8539000.0,3000000.0
10200000408,Algos Assault,2021-06-22T03:00:00+00:00,58600000.0,27400000.0,55000000.0,51153843.23
10200000409,Algos Trainer,2021-06-22T03:00:00+00:00,538000.0,32900.0,200000.0,50001.0
10200000410,Algos Sniper,2021-06-22T03:00:00+00:00,27600000.0,12000000.0,21000000.0,
10200000411,Catalyst Covert Ops,2021-01-11T20:00:00+00:00,,1.0,,1.0
10300000101,Moa Guardian,2021-06-22T03:00:00+00:00,107000000.0,76600000.0,99999980.0,110445966.73
10300000102,Moa II Guardian,2021-06-22T03:00:00+00:00,116000000.0,63000000.0,95000000.0,66000000.0
10300000103,Blackbird,2021-06-22T03:00:00+00:00,42200000.0,26900000.0,42000000.0,27000000.0
10300000105,Osprey,2021-06-22T03:00:00+00:00,96100000.0,44600000.0,66269999.0,80124999.29
10300000106,Moa Interdictor,2021-04-07T07:00:00+00:00,,50000000.0,,50000000.0
10300000107,Blackbird Interdictor,2021-06-22T03:00:00+00:00,151000000.0,67100000.0,144444444.0,67100205.0
10300000108,Caracal,2021-06-22T03:00:00+00:00,17200000.0,8960000.0,15900000.0,9110000.0
10300000109,Moa,2021-06-22T03:00:00+00:00,46400000.0,26900000.0,38999998.0,54251591.68
10300000110,Caracal Navy Issue,2021-06-22T03:00:00+00:00,45200000.0,21800000.0,40999999.0,53307095.71
10300000111,Caracal Trainer,2021-06-22T03:00:00+00:00,7870000.0,3760000.0,7300000.0,4500000.0
10300000112,Moa Trainer,2021-06-22T03:00:00+00:00,77800000.0,20000000.0,73500000.0,20000000.0
10300000113,Caracal Sniper,2021-06-22T03:00:00+00:00,174000000.0,110000000.0,153000000.0,120000000.0
10300000114,Blackbird Covert Ops,2021-06-22T03:00:00+00:00,120000000.0,37600000.0,112000000.0,50000000.0
10300000115,Blackbird II Covert Ops,2021-06-22T03:00:00+00:00,309000000.0,34300000.0,308999999.0,102999999.0
10300000201,Rupture Guardian,2021-06-22T03:00:00+00:00,67200000.0,17800000.0,64000000.0,74607935.94
10300000202,Rupture II Guardian,2021-06-22T03:00:00+00:00,122000000.0,47700000.0,120000000.0,47660028.0
10300000203,Bellicose,2021-06-22T03:00:00+00:00,51900000.0,34800000.0,49000000.0,49501377.05
10300000205,Scythe,2021-06-22T03:00:00+00:00,112000000.0,93200000.0,89500000.0,105921717.28
10300000207,Bellicose Interdictor,2021-06-22T03:00:00+00:00,121000000.0,41500.0,110000000.0,124000.0
10300000208,Stabber,2021-06-22T03:00:00+00:00,17100000.0,8500000.0,13000000.0,8500000.0
10300000209,Stabber Fleet Issue,2021-06-22T03:00:00+00:00,43300000.0,21700000.0,34500000.0,50681780.75
10300000210,Rupture,2021-06-22T03:00:00+00:00,52300000.0,28300000.0,48000000.0,54381566.13
10300000211,Stabber Trainer,2021-06-22T03:00:00+00:00,7050000.0,2230000.0,5400000.0,3200000.0
10300000212,Rupture Trainer,2021-06-22T03:00:00+00:00,72200000.0,27600000.0,70000000.0,27777785.0
10300000213,Stabber Sniper,2021-06-22T03:00:00+00:00,152000000.0,81100000.0,140000000.0,82500000.0
10300000214,Bellicose Covert Ops,2021-06-22T03:00:00+00:00,110000000.0,50000000.0,79999999.0,49999999.0
10300000215,Bellicose II Covert Ops,2021-06-22T03:00:00+00:00,312000000.0,42300000.0,305000000.0,126770030.0
10300000301,Maller Guardian,2021-06-22T03:00:00+00:00,63000000.0,6900000.0,54999999.0,27660034.0
10300000302,Maller II Guardian,2021-06-22T03:00:00+00:00,132000000.0,82400000.0,128160000.0,164583333.33
10300000303,Arbitrator,2021-06-22T03:00:00+00:00,49700000.0,21900000.0,46000000.0,25000000.0
10300000305,Augoror,2021-06-22T03:00:00+00:00,63600000.0,23100000.0,62000000.0,28771015.0
10300000307,Arbitrator Interdictor,2021-06-22T03:00:00+00:00,73700000.0,40000000.0,69995000.0,40000000.0
10300000308,Omen,2021-06-22T03:00:00+00:00,16500000.0,9400000.0,13995000.0,9395176.35
10300000309,Maller,2021-06-22T03:00:00+00:00,52600000.0,38600000.0,49900000.0,55671462.86
10300000310,Omen Navy Issue,2021-06-22T03:00:00+00:00,52300000.0,26100000.0,48100000.0,26100105.0
10300000311,Omen Trainer,2021-06-22T03:00:00+00:00,9240000.0,3630000.0,9000000.0,4210000.0
10300000312,Maller Trainer,2021-06-22T03:00:00+00:00,88248383.0,40300000.0,88248383.0,40333335.0
10300000313,Omen Sniper,2021-06-22T03:00:00+00:00,179000000.0,202000.0,169000000.0,202303.0
10300000314,Arbitrator Covert Ops,2021-06-22T03:00:00+00:00,103000000.0,49000000.0,93000000.0,49000100.0
10300000315,Arbitrator II Covert Ops,2021-06-22T03:00:00+00:00,277000000.0,153000000.0,269999999.0,306732361.5
10300000401,Thorax Guardian,2021-06-22T03:00:00+00:00,87500000.0,37600000.0,75000000.0,37550000.0
10300000402,Thorax II Guardian,2021-06-22T03:00:00+00:00,185000000.0,66800000.0,173000000.0,66770030.0
10300000403,Celestis,2021-06-22T03:00:00+00:00,45700000.0,24800000.0,42000000.0,25660030.0
10300000405,Exequror,2021-06-22T03:00:00+00:00,138000000.0,24000000.0,129999999.0,23999999.0
10300000406,Thorax Interdictor,2021-04-16T10:00:00+00:00,,748000.0,,748347.0
10300000407,Celestis Interdictor,2021-06-22T03:00:00+00:00,130000000.0,90900000.0,94500000.0,181659850.02
10300000408,Vexor,2021-06-22T03:00:00+00:00,14500000.0,7500000.0,13899999.0,7500010.0
10300000409,Vexor Navy Issue,2021-06-22T03:00:00+00:00,42600000.0,29500000.0,30000000.0,53103752.01
10300000410,Thorax,2021-06-22T03:00:00+00:00,51800000.0,25500000.0,48999999.0,30000000.0
10300000411,Vexor Trainer,2021-06-22T03:00:00+00:00,8120000.0,1670000.0,7450000.0,3300000.0
10300000412,Thorax Trainer,2021-06-22T03:00:00+00:00,80000000.0,27400000.0,80000000.0,27777777.0
10300000413,Vexor Sniper,2021-06-22T03:00:00+00:00,168000000.0,50700000.0,140000000.0,151506154.51
10300000414,Celestis Covert Ops,2021-06-22T03:00:00+00:00,113000000.0,3330.0,95000000.0,3333.0
10300000415,Celestis II Covert Ops,2021-06-22T03:00:00+00:00,320000000.0,110000000.0,299999999.0,322122472.66
10300000416,Thorax Prototype,2021-06-22T03:00:00+00:00,16400000.0,5610000.0,15000000.0,6001000.0
10300001001,Gila,2021-06-22T03:00:00+00:00,2520000000.0,284000000.0,2290000000.0,500000000.0
10300001101,Cynabal,2021-06-22T03:00:00+00:00,,829000000.0,,1660484620.04
10300001201,Ashimmu,2021-06-22T03:00:00+00:00,1940000000.0,237000000.0,1750000000.0,1237880010.0
10300001601,Stratios,2021-06-22T03:00:00+00:00,,54000000.0,,53999999.0
10300001801,Orthrus,2021-06-22T03:00:00+00:00,,10800000.0,,20000000.0
10300001901,Phantasm,2021-06-22T03:00:00+00:00,2340000000.0,274000000.0,2150000000.0,410000001.0
10300002001,Vigilant,2021-06-22T03:00:00+00:00,1840000000.0,255000000.0,1730000000.0,256000000.0
10400000101,Ferox Guardian,2021-06-22T03:00:00+00:00,311000000.0,175000000.0,302380000.0,412405934.16
10400000102,Ferox II Guardian,2021-04-18T02:00:00+00:00,,1260000000.0,,1259403998.14
10400000104,Naga,2021-06-22T03:00:00+00:00,266000000.0,60500000.0,220000000.0,125000000.0
10400000105,Naga II,2021-06-22T03:00:00+00:00,411000000.0,172000000.0,399900000.0,438572480.07
10400000106,Drake Logistics,2021-06-22T03:00:00+00:00,270000000.0,162000000.0,250000000.0,
10400000107,Ferox,2021-06-22T03:00:00+00:00,180000000.0,18000000.0,165000000.0,18000000.0
10400000108,Drake,2021-06-22T03:00:00+00:00,228000000.0,132000000.0,198500000.0,140000000.0
10400000201,Cyclone Guardian,2021-06-22T03:00:00+00:00,362000000.0,248000000.0,349499000.0,411013698.63
10400000202,Cyclone II Guardian,2021-05-02T20:00:00+00:00,,1000000.0,,1000000.0
10400000204,Tornado,2021-06-22T03:00:00+00:00,197000000.0,97100000.0,180000000.0,233625656.26
10400000205,Tornado II,2021-06-22T03:00:00+00:00,377000000.0,250000000.0,335000000.0,250000000.0
10400000206,Hurricane Logistics,2021-06-22T03:00:00+00:00,348000000.0,52600000.0,300000000.0,52600000.0
10400000207,Cyclone,2021-06-22T03:00:00+00:00,169000000.0,123000000.0,163000000.0,130000000.0
10400000208,Hurricane,2021-06-22T03:00:00+00:00,225000000.0,153000000.0,202999998.0,152999999.0
10400000211,Hurricane Prototype,2021-06-22T03:00:00+00:00,,118000000.0,,184403296.77
10400000301,Prophecy Guardian,2021-06-22T03:00:00+00:00,396000000.0,276000000.0,375000000.0,451423028.79
10400000302,Prophecy II Guardian,2021-05-12T06:00:00+00:00,,100.0,,100.0
10400000304,Oracle,2021-06-22T03:00:00+00:00,215000000.0,156000000.0,210000000.0,244387023.07
10400000305,Oracle II,2021-06-22T03:00:00+00:00,360000000.0,168000000.0,330000000.0,167880025.0
10400000306,Harbinger Logistics,2021-06-22T03:00:00+00:00,298000000.0,19600000.0,295000000.0,29376963.0
10400000307,Prophecy,2021-06-22T03:00:00+00:00,178000000.0,83300000.0,167777771.0,186268296.54
10400000308,Harbinger,2021-06-22T03:00:00+00:00,281000000.0,164000000.0,270000000.0,167000000.0
10400000311,Harbinger Prototype,2021-06-22T03:00:00+00:00,178000000.0,143000000.0,177000000.0,185842177.48
10400000401,Myrmidon Guardian,2021-06-22T03:00:00+00:00,432000000.0,133000000.0,408000000.0,207880025.0
10400000402,Myrmidon II Guardian,2021-04-27T12:00:00+00:00,,54.0,,54.0
10400000404,Talos,2021-06-22T03:00:00+00:00,282000000.0,168000000.0,270000000.0,236937956.15
10400000405,Talos II,2021-06-22T03:00:00+00:00,405000000.0,68400000.0,400000000.0,68400001.0
10400000406,Brutix Logistics,2021-06-22T03:00:00+00:00,445000000.0,179000000.0,445000000.0,179000000.0
10400000407,Myrmidon,2021-06-22T03:00:00+00:00,172000000.0,122000000.0,163000000.0,122100000.0
10400000408,Brutix,2021-06-22T03:00:00+00:00,263000000.0,92600000.0,250000000.0,253893043.09
10500000101,Scorpion,2021-06-22T03:00:00+00:00,483000000.0,254000000.0,445000000.0,253999999.0
10500000102,Raven Striker,2021-05-12T06:00:00+00:00,,21000000.0,,21000005.0
10500000103,Raven,2021-06-22T03:00:00+00:00,535000000.0,288000000.0,519900000.0,288000015.0
10500000104,Rokh,2021-05-12T06:00:00+00:00,,41000000.0,,40999999.0
10500000201,Maelstrom Striker,2021-04-15T07:00:00+00:00,,175000.0,,175296.0
10500000202,Tempest,2021-06-22T03:00:00+00:00,553000000.0,278000000.0,525000000.0,288000000.0
10500000203,Typhoon,2021-06-22T03:00:00+00:00,482000000.0,361000000.0,475000000.0,361000006.0
10500000204,Maelstrom,2021-05-12T06:00:00+00:00,,1730000000.0,,1732863191.73
10500000301,Armageddon,2021-06-22T03:00:00+00:00,512000000.0,454000000.0,435000000.0,650057412.03
10500000302,Apocalypse Striker,2021-05-12T06:00:00+00:00,,8.0,,8.0
10500000303,Apocalypse,2021-06-22T03:00:00+00:00,575000000.0,451000000.0,560000000.0,630221934.41
10500000304,Abaddon,2021-05-12T06:00:00+00:00,,6.0,,6.0
10500000401,Megathron Striker,2021-05-12T06:00:00+00:00,,13.0,,13.0
10500000402,Dominix,2021-06-22T03:00:00+00:00,560000000.0,191000000.0,489290890.0,320000000.0
10500000403,Megathron,2021-06-22T03:00:00+00:00,502000000.0,350000000.0,474500000.0,350000000.0
10500000404,Hyperion,2021-05-11T14:00:00+00:00,,12.0,,12.0
10500001001,Rattlesnake,2021-06-22T03:00:00+00:00,13700000000.0,104000000.0,11900000000.0,138600000.0
10500001101,Machariel,2021-06-22T03:00:00+00:00,5940000000.0,371000000.0,5500000000.0,742000000.0
10500001201,Bhaalgorn,2021-06-22T03:00:00+00:00,11500000000.0,85300000.0,11499999999.0,128000001.0
10500001601,Nestor,2021-06-18T17:00:00+00:00,,2000000.0,,2000000.0
10500001801,Barghest,2021-06-22T03:00:00+00:00,,33300.0,,100000.0
10500001901,Nightmare,2021-06-22T03:00:00+00:00,12100000000.0,73800000.0,11500000000.0,147000001.0
10500002001,Vindicator,2021-06-22T03:00:00+00:00,8400000000.0,48000000.0,8400000000.0,96000001.0
10600000101,Tayra,2021-06-22T03:00:00+00:00,39700000.0,18200000.0,37000000.0,26000000.0
10600000102,Badger,2021-06-22T03:00:00+00:00,101000000.0,50000000.0,80000000.0,50000200.0
10600000103,Badger II,2021-04-28T08:00:00+00:00,,1110000.0,,1111111.0
10600000201,Wreathe,2021-06-22T03:00:00+00:00,138000000.0,72700000.0,125499000.0,73000001.0
10600000202,Mammoth,2021-06-22T03:00:00+00:00,39000000.0,15400000.0,33000000.0,39400519.88
10600000203,Wreathe II,2021-02-17T05:00:00+00:00,,1.0,,1.0
10600000301,Bestower,2021-06-22T03:00:00+00:00,41000000.0,22600000.0,40899999.0,22551000.0
10600000302,Sigil,2021-06-22T03:00:00+00:00,174000000.0,62400000.0,135000000.0,67551000.0
10600000303,Sigil II,2021-03-24T23:00:00+00:00,,50000.0,,50000.0
10600000401,Kryos,2021-06-22T03:00:00+00:00,38400000.0,15400000.0,33999999.0,16000003.0
10600000402,Nereus,2021-06-22T03:00:00+00:00,130000000.0,50800000.0,113500000.0,50772000.0
10600000403,Nereus II,2020-11-06T10:00:00+00:00,,10000000.0,,9999999.0
10600001301,Nereus High Mobility,2021-06-22T03:00:00+00:00,23600000.0,8460000.0,22000000.0,8600000.0
10600001302,Nereus Combat,2021-06-22T03:00:00+00:00,49700000.0,11600000.0,49499000.0,12000000.0
10600001303,Nereus Hauling,2021-06-22T03:00:00+00:00,86600000.0,38800000.0,80000000.0,50000001.0
10600001304,Imicus High Mobility,2021-06-22T03:00:00+00:00,500000.0,85000.0,499999.0,85010.0
10600001305,Humpback High Mobility,2021-06-22T03:00:00+00:00,350000000.0,128000000.0,350000000.0,127550030.0
10600001306,Humpback Hauling,2021-06-02T19:00:00+00:00,,1000.0,,1000.0
10600001307,Humpback Combat,2021-06-01T20:00:00+00:00,,1000.0,,1000.0
10600001401,Retriever,2021-06-22T03:00:00+00:00,67900000.0,49000000.0,65000000.0,70951753.03
10600001402,Procurer,2021-06-22T03:00:00+00:00,153000000.0,138000000.0,147000000.0,166476688.14
10600001403,Covetor,2021-06-22T03:00:00+00:00,,255000000.0,,509294283.93
10600001405,Venture Trainer,2021-06-22T03:00:00+00:00,244000.0,69400.0,150000.0,100003.0
10600001406,Venture,2021-06-22T03:00:00+00:00,405000.0,104000.0,300000.0,132001.0
10600001407,Venture II,2021-06-22T03:00:00+00:00,3460000.0,1530000.0,2800000.0,1556000.0
10600001408,Venture III,2021-06-22T03:00:00+00:00,8770000.0,4310000.0,7499000.0,7767489.98
11000020002,MK1 Small Rifled Railgun,2021-06-22T03:00:00+00:00,4200.0,1150.0,1400.0,1242.0
11000020004,MK3 Small Rifled Railgun,2021-06-22T03:00:00+00:00,6570.0,1260.0,2000.0,1302.0
11000020006,MK5 Small Rifled Railgun,2021-06-22T03:00:00+00:00,16900.0,4110.0,8399.0,4702.0
11000020008,MK7 Small Rifled Railgun,2021-06-22T03:00:00+00:00,20800.0,7010.0,13000.0,10568.0
11000020010,MK9 Small Rifled Railgun,2021-06-22T03:00:00+00:00,26900.0,12500.0,20000.0,16000.0
11000020012,'Musket' Small Rifled Railgun,2021-06-22T03:00:00+00:00,108000.0,3660.0,99999.0,46887.0
11000020013,Caldari Navy Small Rifled Railgun,2021-06-22T03:00:00+00:00,620000.0,45500.0,450000.0,337045.0
11000020014,Federation Navy Small Rifled Railgun,2021-06-22T03:00:00+00:00,698000.0,158000.0,490000.0,331917.0
11000020017,Dread Guristas Small Rifled Railgun,2021-06-22T03:00:00+00:00,,250000.0,,250000.0
11000020018,Shadow Serpentis Small Rifled Railgun,2021-06-01T20:00:00+00:00,,300000.0,,300000.0
11000020021,'Quafe' Small Rifled Railgun,2021-06-22T03:00:00+00:00,1610000.0,636000.0,1341111.0,1060702.0
11000020024,Coreli C-Type Small Rifled Railgun,2021-06-22T03:00:00+00:00,5270000.0,2330000.0,3499999.0,3197533.0
11000120006,MK5 Medium Rifled Railgun,2021-06-22T03:00:00+00:00,75800.0,6430.0,21000.0,23687.0
11000120008,MK7 Medium Rifled Railgun,2021-06-22T03:00:00+00:00,107000.0,27600.0,30000.0,45500.0
11000120010,MK9 Medium Rifled Railgun,2021-06-22T03:00:00+00:00,99900.0,64900.0,60000.0,77000.0
11000120012,'Flintlock' Medium Rifled Railgun,2021-06-22T03:00:00+00:00,171000.0,108000.0,135000.0,144802.0
11000120013,Caldari Navy Medium Rifled Railgun,2021-06-22T03:00:00+00:00,145000.0,6080.0,81000.0,79256.0
11000120014,Federation Navy Medium Rifled Railgun,2021-06-22T03:00:00+00:00,235000.0,650.0,100000.0,58876.0
11000120017,Dread Guristas Medium Rifled Railgun,2021-05-28T10:00:00+00:00,,1330000.0,,1333400.0
